7
17
9
8
9
19
18
10
8
9
18
7
9
8
18
18
20
17
10
17
18
19
9
19
7
28
7
8
7
9
9
8
10
19
8
17
18
9
10
8
9
17
7
9
19
10
7
19
8
10
18
8
8
8
7
8
8
9
8
8
9
16
8
8
17
9
19
7
7
8
10
7
9
8
17
9
7
7
9
18
9
8
8
9
8
7
32
16
9
17
8
7
9
7
25
9
7
9
9
15
9
8
9
9
9
6
7
8
8
8
17
18
6
7
9
7
33
9
8
9
8
17
9
19
8
19
8
6
8
7
9
8
9
8
9
9
25
8
9
9
9
9
32
9
8
7
34
47
9
9
35
9
24
8
10
8
9
7
9
9
6
7
17
9
9
9
9
8
10
9
8
9
8
9
7
9
9
10
8
8
8
9
8
9
7
7
7
7
5
7
9
54
9
9
10
9
9
5
9
9
9
8
28
8
7
6
26
9
9
29
6
10
9
7
33
33
7
9
9
9
9
9
29
9
9
8
9
6
32
8
7
9
8
7
32
36
32
30
7
8
8
9
49
6
32
8
33
7
8
9
6
30
8
7
45
9
7
8
8
8
9
8
27
44
9
8
8
9
5
9
9
9
4
10
9
18
26
9
5
8
6
17
6
9
9
28
7
6
6
7
7
9
18
9
7
8
8
9
36
9
